code	country_exposure	2020_EW09	2020_EW10	2020_EW11	2020_EW12	2020_EW13	2020_EW14	2020_EW15	2020_EW16	2020_EW17	2020_EW18	2020_EW19	2020_EW20	2020_EW21	2020_EW22	2020_EW23	2020_EW24	2020_EW25	2020_EW26	2020_EW27	2020_EW28	2020_EW29	2020_EW30	2020_EW31	2020_EW32	2020_EW33	2020_EW34	2020_EW35	2020_EW36	2020_EW37	2020_EW38	2020_EW39	2020_EW40	2020_EW41	2020_EW42	2020_EW43	2020_EW44	2020_EW45	2020_EW46	2020_EW47	2020_EW48	2020_EW49	2020_EW50	2020_EW51	2020_EW52	2020_EW53	2021_EW01	2021_EW02	2021_EW03	2021_EW04	2021_EW05	2021_EW06	2021_EW07	2021_EW08	2021_EW09	2021_EW10	2021_EW11	2021_EW12	cumulative_proportion
KEN	Kenya	X	X	1.0	0.8333333333333334	0.25806451612903225	0.17045454545454544	0.2	0.352112676056338	0.41975308641975306	0.2391304347826087	0.16822429906542055	0.46408839779005523	0.09116022099447514	0	0.023876404494382022	0.01633605600933489	0.007835455435847209	0.016504126031507877	0.011325028312570781	0.007445323406235459	0.0023148148148148147	0	0.0014830508474576272	0.002011622708985248	0.00423728813559322	0.007933010136624064	0.0005966587112171838	0.01631321370309951	0	0	0.0009596928982725527	0.0015232292460015233	0.001519756838905775	0.003949967083607637	0.0037004788855028296	0.0023430178069353325	0.002128630074502053	0.0025319829424307037	0.0018230262235310617	0.0024189646831156266	0.0018590816136828407	0.006775832862789385	0.0038095238095238095	0.001182033096926714	0.003592814371257485	0.0099601593625498	0.0066815144766146995	0.020833333333333332	0.05662805662805663	0.008866995073891626	0.0009074410163339383	0	0.004833836858006042	0.006632277081798084	0.009678145397254107	0.0057080728458820335	0.004799825460892331	0.006641923760921673
KGZ	Kyrgyzstan	X	X	X	0	0	0	0.005128205128205128	0	0	0	0	0	0	0	0	0	0	0.0006527415143603133	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0009140767824497258	0.0005747126436781609	0.0	0	0	0	0	0	0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	4.548245514292862e-05
KHM	Cambodia	X	X	0.8333333333333334	0.17391304347826086	0.06521739130434782	0.13333333333333333	0	0	X	X	X	X	0	0	X	0	0	0	X	0	0	0	0	0	0	X	X	0	0	X	0	0	0	X	0	0.25	0.25	0.42857142857142855	0	0.7777777777777778	0.2903225806451613	0.0	0.3333333333333333	0	0.29411764705882354	0	0	0.10526315789473684	0	0.2222222222222222	0.2	0.2037037037037037	0.03308823529411765	0.03296703296703297	0.03773584905660377	0	0	0.041472506989748366
KNA	Saint Kitts and Nevis	X	X	X	X	1.0	0	0	0	0	X	X	X	X	X	X	X	X	X	0	0	X	X	X	X	X	X	X	X	X	X	0	X	X	X	X	X	X	X	X	0	0	0.0	0	X	0.0	0	X	0	0	0	X	0	X	X	0	0	X	0.06818181818181818
KOR	South Korea	0.01472211998527788	0.0025700334104343356	0.02583732057416268	0.04628330995792426	0.047128129602356406	0.02064896755162242	0.012345679012345678	0.011560693641618497	0	0.015384615384615385	0.4567901234567901	0.16477272727272727	0.25	0.2517985611510791	0.275974025974026	0.1553398058252427	0.1636904761904762	0.21428571428571427	0.18351063829787234	0.1165644171779141	0.10060975609756098	0.12345679012345678	0.10648148148148148	0.05172413793103448	0.10555555555555556	0.047092743873137916	0.03260869565217391	0.02503382949932341	0.018018018018018018	0.025031289111389236	0.03773584905660377	0.027083333333333334	0.06019417475728155	0.03204047217537943	0.054945054945054944	0.052565707133917394	0.030303030303030304	0.05361930294906166	0.04435299497027892	0.022322872856680685	0.018807092960773777	0.009386973180076629	0.012465574720974055	0.010267795199111975	0.007219083490269931	0.006457564575645757	0.0035364526659412403	0.01967930029154519	0.016661326497917333	0.023411371237458192	0.03309243058197033	0.030573983270839343	0.027943368107302535	0.03935599284436494	0.04898862199747155	0.03399339933993399	0.03557567917205692	0.027989420078165093
KWT	Kuwait	0	0.25	0	0	0	0	0	0	0	0	0	0	0.00015010507355148604	0.00034916201117318437	0	0	0	0.00019062142584826535	0	0	0	0	0	0	0	0	0	0	0.00019054878048780488	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0035842293906810036	0.005538461538461538	0	0	0.00028555111364934324	0	0	0	0	0	0	0	0	0.00010816657652785289	0.00011444770180211112
LBN	Lebanon	0	0	0.014084507042253521	0.06382978723404255	0	0	0	0	0	0	0	0	0	0	0.023255813953488372	0	0	0	0.014705882352941176	0	0	0	0.003484320557491289	0	0.0013519603424966202	0	0	0.0026766595289079227	0	0	0	0.00036354823073194375	0	0	0	0	8.425309630128907e-05	8.952551477170994e-05	0	0	0.00023209933851688522	0.0	0	0.0003100294527980158	5.904581955597544e-05	3.43112026076514e-05	5.951495313197441e-05	0	8.958165367732689e-05	0	0	0	0	0	0	0	0	0.00010036283346096867
LBR	Liberia	X	X	X	0	X	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	0	X	X	X	0	0	0	0	X	0	0	0	0	0	X	0.0004897159647404506
LCA	Saint Lucia	X	X	0	0	0	0	0	X	X	0	0	X	X	X	0	X	X	X	0	X	0	0	0	X	X	0	X	X	0	X	X	X	0	0	0	0	0	0	0	0	0	0	0.125	0.13043478260869565	0	0	0.023121387283236993	0.012578616352201259	0	0	0	0	0	0	0	0	0	0.0023860653781913625
LIE	Liechtenstein	X	0	0	0	0	0	0	X	0	0	X	X	X	X	X	X	X	X	0	0	0	X	0	0	0	0	0	X	0	0	0	0	0	0	0.016260162601626018	0.0051813471502590676	0	0	0.007194244604316547	0	0.008	0.028846153846153848	0.039301310043668124	0.01384083044982699	0.0594059405940594	0	0.018518518518518517	0.018518518518518517	0	0.12	0.1	0	0.047619047619047616	0.043478260869565216	0.07692307692307693	0	0	0.016232540581351453
LKA	Sri Lanka	X	X	0.1111111111111111	0.029850746268656716	0.027777777777777776	0.03773584905660377	0	0	0.0048543689320388345	0.004081632653061225	0	0	0	0	0	0	0.015151515151515152	0	0	0	0	0.04477611940298507	0	0	0	0	0	0	0	0	0	0.021739130434782608	0.0016220600162206002	0.0023612750885478157	0.004398826979472141	0	0.002902757619738752	0.0003160556257901391	0	0.001554243083618278	0.0002358490566037736	0.0002037905033625433	0	0.00026932399676811203	0.0022550739163117012	0.0011530700490054772	0.004024144869215292	0.006825938566552901	0.006659656501927795	0.00416430058678781	0.002708731676226896	0.007346585998271392	0.00498533724340176	0	0.006122448979591836	0.01070559610705596	0.004578754578754579	0.0031032905768853852
LSO	Lesotho	X	X	X	X	X	X	X	X	X	X	X	0	0	X	0	X	X	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022727272727272728	0.041666666666666664	0.024390243902439025	0	0.006756756756756757	0	0	0.00100150225338007	0.0025684931506849314	0.0062256809338521405	0	0	0	0	0	0	0	0	0	0.0016844469399213925
LTU	Lithuania	0	X	0	0	0	0.014534883720930232	0.14814814814814814	0.13333333333333333	0.04285714285714286	0.010752688172043012	0	0	0.17105263157894737	0.02	0.02631578947368421	0	0	0	0	0	0	0.03488372093023256	0.04395604395604396	0.08695652173913043	0.03896103896103896	0.04784688995215311	0.0163265306122449	0.04975124378109453	0.07782101167315175	0	0.004754358161648178	0.003821656050955414	0.0011389521640091116	0.0015325670498084292	0	0.00038248231019315357	0.00012746972594008922	0.000654756337105977	0.0008812125484666902	0.0011841326228537595	0.01108616334549537	0.007967017661151038	0.0041375083005567755	0.00150564617314931	0.0033484109733889445	0.011502894519209082	0.01172398392139348	0.012472160356347439	0.0018929616245052486	0.038122520934332306	0.05677517032551098	0.18277627220716652	0.17111875165300186	0.12836624775583483	0.040887480190174325	0.3143939393939394	0.16489472587033563	0.024971070101711432
LUX	Luxembourg	1.0	1.0	0.6326530612244898	0.11954765751211632	0.05167958656330749	0.042316258351893093	0.036968576709796676	0.08614232209737828	0.10919540229885058	0.0594059405940594	0.03076923076923077	0.1320754716981132	0.08333333333333333	0	0	0.03571428571428571	0.07142857142857142	0.044642857142857144	0.05405405405405406	0.02459016393442623	0.0249609984399376	0.012747875354107648	0.018211920529801324	0.02127659574468085	0.02962962962962963	0.006191950464396285	0.014218009478672985	0.014760147601476014	0.011406844106463879	0.01073345259391771	0.02330097087378641	0.02100840336134454	0.02857142857142857	0.029258098223615466	0.14327731092436974	0.07191221106700911	0.045590753424657536	0.05260606060606061	0.05559906029757244	0.061146147518508366	0.10809312638580931	0.10165864098448368	0.09821728893373696	0.07765023632680622	0.12106135986733002	0.08276899924755456	0.08126410835214447	0.12623762376237624	0.15263157894736842	0.30071174377224197	0.17234664070107109	0.1086082059533387	0.23042168674698796	0.2866779089376054	0.1615575807787904	0.24724517906336088	0.24834437086092714	0.09635201811857963
LVA	Latvia	X	0	0	0.07142857142857142	0.09944751381215469	0.024509803921568627	0	0.024390243902439025	0.010869565217391304	0.16417910447761194	0.11864406779661017	0.014925373134328358	0	0.05263157894736842	0.09523809523809523	0	0.35714285714285715	0.25	0.25	0.44	0.4375	0.35294117647058826	0.15625	0.34	0.037037037037037035	0.1111111111111111	0.375	0.18181818181818182	0.358974358974359	0.35294117647058826	0.20863309352517986	0.5424657534246575	0.1733102253032929	0.010050251256281407	0.0037209302325581397	0.002102312543798178	0	0.0004253509145044662	0.0003979307600477517	0	0	0.00023479690068091102	0.0005713197486193106	0	0.00016366612111292964	0.00014238929232521716	0.001952807160292921	0.013335802926467865	0.017843438219493475	0.027263007840342125	0.04695687222893994	0.0399834265589393	0.05849819187406935	0.04524886877828054	0.11223021582733812	0.15743519781718962	0.07232968881412952	0.029558362127169467
MAF	Saint Martin	X	X	0	0	0.7142857142857143	0.3076923076923077	0.125	0	0	X	0	X	0	0	X	0	X	X	0	X	0	0	0	X	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	0	0	0	0	0	0	0	0	0	X	0	0	0	0	0	0	X	0.006176652254478073
MAR	Morocco	X	0.5	0	0.13924050632911392	0	0.030947775628626693	0.003194888178913738	0.002631578947368421	0.01155115511551155	0.001201923076923077	0.017781541066892465	0.0024067388688327317	0.0015037593984962407	0.00267379679144385	0	0	0	0	0.0010282776349614395	0	0	0	0	0.00014302059496567506	0	0	0	0	0	0.0001300305571809375	0	0	0	4.746084480303749e-05	0	0	0	0	0	0	0	0	0.00039707300470815136	0.0003260302556077204	0.0006909059504274981	0.0022114574557708508	0.0002767017155506364	0	0	0.0009356725146198831	0	0	0.00487408610885459	0.0035101404056162248	0.0003762227238525207	0.009890498057223597	0.004145077720207254	0.00038231403153180486
MCO	Monaco	0	X	0	0	0	0	0	0	X	0	0	X	0	0	X	X	X	0	0	0	X	0	0	0	0	0	X	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006622516556291391	0	0.005813953488372093	0	0	0.04395604395604396	0	0	0	0	0.00264783759929391
MDA	Moldova	X	X	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016038492381716118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001409046075806679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000307723869114781	0.00010982976386600769	0	0	3.988300983780909e-05
MDG	Madagascar	X	X	X	0	0.08695652173913043	0	0	0	0	0	0.017241379310344827	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012468827930174563	0	0	0	0	0.0035335689045936395	0	0	0	0	0	0.02097902097902098	X	0.08928571428571429	0.034482758620689655	0.0967741935483871	0	0.03508771929824561	X	0.13043478260869565	0	X	0.05555555555555555	0.02666666666666667	0.00904977375565611	0.049689440993788817	0.010169491525423728	0.037815126050420166	0.05150214592274678	0.009259259259259259	0	0	0	0.005121420340574453
MDV	Maldives	X	X	0	0	0	0	X	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002770083102493075	0	0	0	0	0	0	0	0	0	0	8.545912917147374e-05
MEX	Mexico	0.25	0.5	0.45714285714285713	0.05714285714285714	0.04187604690117253	0.026871401151631478	0.0249033920137398	0.013422818791946308	0.007722616233254531	0.00873150618481688	0.003693281744635948	0.0033615901783104357	0.002992731936725096	0.0026782415958625785	0.003485655188263684	0.0011351518695607305	0.0012610728346456692	0.0009574468085106382	0.0009399690064273556	0.0009976103751479016	0.0005728032993470042	0.000975652060793964	0.0013426368574160344	0.001630343570931933	0.0011958289486271884	0.0010908524232507402	0.0009860265945458642	0.0007958192959651962	0.0005497048952667515	0.00023218787315908187	0.0005880532342927886	0.0004758581308292621	0.00012416851441241685	0.0005491153142159853	0.00045349188753401187	0.00013102038677218175	0.0005408913890090869	0.00045988139900762434	0.0020044165109563447	0.0013534162846540057	0.001089682350131359	0.0013964759518626524	0.0021456553939008015	0.0023763809763620914	0.0007387640025932124	0.0008572280475078269	0.0009131818267402233	0.0017282474260580396	0.0009248400598762431	0.002541757443718228	0.008751896510420826	0.009943325064036626	0.009203524382796825	0.016819205520149504	0.01468073351048436	0.01777314877032657	0.015512553974092435	0.0028607975894690287
MKD	North Macedonia	0	0	0	0	0.019230769230769232	0	0	0	0	0	0	0	0.00558659217877095	0	0.018641810918774968	0.014285714285714285	0.0036036036036036037	0.01997780244173141	0.001949317738791423	0.0028763183125599234	0.0019029495718363464	0.003303964757709251	0.003134796238244514	0.008111239860950173	0.0011123470522803114	0.002484472049689441	0	0	0.01293103448275862	0	0	0.0017873100983020554	0.002560163850486431	0.0015117157974300832	0.002505480739116818	0.0013518733101583623	0.001941747572815534	0.0009615384615384616	0.0001321178491214163	0	0.00030358227079538557	0.001225061253062653	0.0022339561332250205	0.005466052934407365	0.0025380710659898475	0.00847098686997035	0.01731435167372066	0.014518002322880372	0.014167073766487542	0.016338298894762134	0.01847778266608007	0.007874015748031496	0.0014488554042306578	0.0022988505747126436	0.003033175355450237	0.001508523155830442	0.00013344008540165466	0.0034302463756634713
MLI	Mali	X	X	X	X	0	0.043478260869565216	0.2391304347826087	0.07751937984496124	0	0	0	0	0	0	0	0.003952569169960474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020833333333333332	0	0	0	0	0	0	0.0015337423312883436	0	0	0	0	0	0	0	0	0	0	0	0	0.002967359050445104
MLT	Malta	X	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003194888178913738	0.007380073800738007	0	0.011976047904191617	0.019230769230769232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011061946902654867	0.0003812824956672444
MMR	Myanmar	X	X	X	X	0	0	0	0	0.020833333333333332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00010459156991946449	0.00011349449551696743	0	0.00011213276519398969	0	0.00026099438862064463	0.00010165700925078785	0.00029617928719518217	0.00039721946375372393	0.00010907504363001745	0.0001254390366281987	0	0	0.0020302278366794496	0.0010471204188481676	0.0006193868070610096	0.00036153289949385393	0.001388888888888889	0.0035587188612099642	0	0	0	0	0	0	0.00024582622193191316
MNE	Montenegro	X	X	X	0.21428571428571427	0	0	0	0	0	0	0	X	X	X	X	X	0	0	0	0	0.006607929515418502	0.0044444444444444444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006802721088435374	0	0	0	0	0	0	0	0	0	0.000345473186822984
MNG	Mongolia	X	X	0	0.5555555555555556	0.5	0	0	0.06666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	0.2	X	0	0	0	0	0	X	0.5	0	0	0	0.18181818181818182	0	0.005555555555555556	0.005681818181818182	0	0.017241379310344827	0	0.0125	0	0.012048192771084338	0.011363636363636364	0.00909090909090909	0	0.004098360655737705	0	0.010452961672473868	0.007434944237918215	0	0.004092769440654843	0	0	0.004332885103839832
MOZ	Mozambique	X	X	X	X	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030120481927710843	0.006666666666666667	0	0	0	0.0018181818181818182	0	0.006578947368421052	0.0034423407917383822	0.001430615164520744	0.0006680026720106881	0.001639344262295082	0.0007739938080495357	0	0	0	0	0	0	0	0.024793388429752067	0.010968921389396709	0.005891016200294551	0.015037593984962405	0.026277372262773723	0.009925558312655087	0.008357709987463435	0.008442568318151522	0.0015608740894901144	0.0011518841533651473	0	0	0	0	0	0	0	0	0.00228320723463312
MRT	Mauritania	X	X	0	0	0	0	0	X	X	0	X	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0017543859649122807	0	0	0	0	0.00847457627118644	0	0	0	0	0	0.00011263798152737103
MUS	Mauritius	X	X	X	0	0	0	0	0	0	0	X	X	X	0	0	X	X	0	X	0	0	0	X	X	0	X	0	0	0	0	0	0	0	0	0	0	0	0.058823529411764705	0	0.2857142857142857	0	0	0	0	X	0.08333333333333333	0.25	0.5555555555555556	0.07692307692307693	0.26666666666666666	0.18181818181818182	0	0	0.10344827586206896	0.89	0.05263157894736842	0	0.12943871706758306
MWI	Malawi	X	X	X	X	X	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09090909090909091	0	0	0	0	0.005420054200542005	0.003136762860727729	0.008910606496119574	0.013225127742711151	0.006326611308817715	0	0.0004997501249375312	0	0	0	0	0	0	0.004812003108374679
MYS	Malaysia	1.0	0.1323529411764706	0.06206896551724138	0.014814814814814815	0.020228671943711522	0.03009458297506449	0.026743075453677174	0.011612903225806452	0.016018306636155607	0.004608294930875576	0.007263922518159807	0.007067137809187279	0.038338658146964855	0.006932409012131715	0.005545286506469501	0.02112676056338028	0	0	0	0	0.016666666666666666	0.016666666666666666	0.04950495049504951	0	0.0380952380952381	0.06097560975609756	0	0.2972972972972973	0.0020964360587002098	0	0.0016611295681063123	0.01061410159211524	0.003324468085106383	0.0024277201500772457	0.002125919869174162	0.004133654839820875	0.004097835830452042	0.004086398131932283	0.0009370816599732262	0.0005264820469621986	0	0.0004592633416000735	0.0032911652782063147	0.0008381527114240215	0.0008906702293475841	0.001791671815148894	0.0012537147102526004	0.0010646687697160883	0.0006847907964116963	0.0005505849965588438	0.0003898804366660891	0.0004332051768018628	0.0014410020506567644	0.001114247511513891	0.001128668171557562	0.0012897678417884782	0.001455930115354463	0.0018348839325819607
NER	Niger	X	X	X	0	0	0	0	0	0	0	0	0.013513513513513514	0.05555555555555555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	0	0	0	0.0008038585209003215
NGA	Nigeria	0	X	0	0	0.11940298507462686	0.12	0.038461538461538464	0.004464285714285714	0.0359375	0.012437810945273632	0.00737379466817924	0.011564625850340135	0.006299212598425197	0.0025762129669386004	0.004205214465937763	0.005508843142939983	0.0019389238972370335	0.0028109627547434997	0.0024449877750611247	0.004188481675392671	0.002184466019417476	0.0010335917312661498	0.0002808988764044944	0.002305032654629274	0	0.0012759170653907496	0.0005488474204171241	0.003395585738539898	0.0007861635220125787	0	0	0	0.004901960784313725	0.0016611295681063123	0	0	0	0.0024875621890547263	0.0016233766233766235	0.009074410163339383	0.011823273179838207	0.002356020942408377	0.004057187017001545	0.00354421407052986	0.0051906210846608195	0.013737373737373737	0.00931174089068826	0.002144266232095377	0.004319437468608739	0.004605641911341394	0.004982871379632514	0.005264051621667516	0.004399585921325052	0.0024822695035460994	0.004347826086956522	0.00807899461400359	0.0011933174224343676	0.004806479207823299
NIC	Nicaragua	X	X	X	0	0	0	0	0	0	0	0	0	0	0	0	0.002890173410404624	0	0.002881844380403458	0.0057306590257879654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020833333333333332	0	0	0	0	0	0	0.000754261577915221
NLD	Netherlands	1.0	0.6483516483516484	0.3005181347150259	0.06728971962616823	0.045454545454545456	0.04224738675958188	0.02482088024564995	0.018915159944367176	0.024411974340698504	0.04427681206953099	0.0391425908667288	0.03022162525184688	0.1414225941422594	0.06610878661087866	0.05	0.05359877488514548	0.04866743916570104	0.07692307692307693	0.10526315789473684	0.14133333333333334	0.030120481927710843	0.02144082332761578	0.016707616707616706	0.016333938294010888	0.02007338657457371	0.013329706202393906	0.020913593835993397	0.01226000462641684	0.008991561765112741	0.010835214446952596	0.007186980280351627	0.006411626415900834	0.004102620206772058	0.0043689133530928825	0.0033195427861266004	0.002631391792902354	0.0034088780670537555	0.0054535017221584384	0.006093959731543624	0.006828593655458553	0.006851119894598155	0.00667087854913037	0.005673083463709951	0.006836768917210598	0.010202553134830152	0.0136778403809307	0.020671771411796366	0.023818484864777677	0.036438950195786544	0.04313234373273417	0.046153846153846156	0.045258538446861285	0.038756070227867014	0.055748908435107256	0.06179400144677536	0.04027711743530531	0.03630274099168463	0.018339855286767993
NOR	Norway	0.26666666666666666	0.05303030303030303	0.019088016967126194	0.016536964980544747	0.011597258829731154	0.011726384364820847	0.01979045401629802	0.025518341307814992	0.0367170626349892	0.016129032258064516	0.027586206896551724	0.050724637681159424	0.03669724770642202	0.02197802197802198	0	0.010309278350515464	0.07017543859649122	0.23076923076923078	0.425	0.3137254901960784	0.21568627450980393	0.1927710843373494	0.3380281690140845	0.2774566473988439	0.04644808743169399	0.029940119760479042	0.05128205128205128	0.05401459854014599	0.031928480204342274	0.026957637997432605	0.08712613784135241	0.09931972789115646	0.04891304347826087	0.06201550387596899	0.06956521739130435	0.05305964368706429	0.020961145194274028	0.015986638033882127	0.01633486472690148	0.015967438948027553	0.03482390185991294	0.04395604395604396	0.041021950341849585	0.029715762273901807	0.034280936454849496	0.04534708790027939	0.058423142370958595	0.16030534351145037	0.23165829145728642	0.19731182795698926	0.1771132834962622	0.22880915236609464	0.20708880923934686	0.1586021505376344	0.11438903692424819	0.09356903383114903	0.12493859505485508	0.07878315976164985
NPL	Nepal	X	X	X	X	0.25	0	X	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012476606363069245	0.0023942537909018356	0.0017508024511234317	0	0.0001606941989394183	0	0	0.0004133512452206262	0.00022163120567375886	0.00047062514707035846	0.00023680969972530075	0.0002540220152413209	0.0003471017007983339	6.447453255963895e-05	0.00019145168238165892	0.00012002640580927805	0.00019342359767891682	8.275405494869249e-05	0.00010914647456887143	0.0002594706798131811	0	0.0011071744906997344	0.00026752273943285177	0.0003243593902043464	0.0007889546351084812	0.00047080979284369113	0	0	0	0	0.0014005602240896359	0.001694915254237288	0.0019120458891013384	0	0.0010857763300760044	0.00027100271002710027
NZL	New Zealand	0	1.0	1.0	1.0	0.45112781954887216	0.25851703406813625	0.14917127071823205	0.16363636363636364	0.3958333333333333	0.2777777777777778	0.375	0	0.2	X	X	X	0.5714285714285714	0.13333333333333333	0.2857142857142857	0.18181818181818182	0.1111111111111111	0.3333333333333333	0.1111111111111111	0	0.5660377358490566	0.6538461538461539	0.8	0.4186046511627907	0.64	0.5	0.4444444444444444	0.3333333333333333	0.47058823529411764	0.4	0.5306122448979592	0.875	0.5217391304347826	0.5789473684210527	0.48148148148148145	0.5909090909090909	0.4642857142857143	0.5	0.5	0.2857142857142857	0.35135135135135137	0.15789473684210525	0.21621621621621623	0.4444444444444444	0.391304347826087	0.5	0.7	0.35	0.5769230769230769	0.6956521739130435	0.625	0.43333333333333335	0.3448275862068966	0.3824811732065002
OMN	Oman	0.3333333333333333	0.1	0.3333333333333333	0.48484848484848486	0.12	0.056	0.048327137546468404	0.026813880126182965	0.03310344827586207	0.02768166089965398	0.012145748987854251	0.006094182825484765	0.019748653500897665	0.004421983575489577	0.002145539066690506	0.0016498927569707968	0.0001541069502234551	0.0002384642899725766	0.0004906169508156506	0.0005213220727765613	0.0003701304709910243	0.00010690613641223006	0	0	0.0025526483726866626	0	0	0.0036363636363636364	0.000510986203372509	0.0008782201405152225	0.00048146364949446316	0.0007468259895444362	0	0.00023998080153587713	0	0	0	0	0	0	0	0	0	0.0015735641227380016	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001599084751491829
PAK	Pakistan	0	0	0.02127659574468085	0.0027662517289073307	0.001218026796589525	0.000641025641025641	0	0	0	0	0.0001951219512195122	0.0006111846796373637	0.00020761245674740485	0.0005370929842228936	0.0009169015519407749	0.0003885003885003885	0.00020356464308332579	0	0.00022393407380867072	0.0002543558438255119	0.00013676148796498905	0.00010398253093480295	0	0.00019297568506368199	0.001973684210526316	0	0	0	0.0008680555555555555	0.00023866348448687351	0	0.00046072333563695	0.0018535681186283596	0.00024467824810374357	0	0.0001646090534979424	0.00010847163466753444	0.0002187386073641998	0.0004632578609068273	0.0010470207500475918	9.38350380031904e-05	0.0007753352184620998	0.00047712452950220006	0.00014237915569160676	0.0005229099941172626	0.0004435432771511849	0.0004740740740740741	0.0001524274064476793	0	0.00010350895352447987	0.0005844535359438924	0.0007366482504604051	0.00022729855665416524	0.00018984337921214997	0.0001361285053090117	0.00027775205999444494	0.0005757673899744503	0.000369696497507604
PAN	Panama	X	X	1.0	0.29878048780487804	0.09044368600682594	0.09470124013528748	0.03920061491160646	0.03317152103559871	0.01882530120481928	0.010309278350515464	0.014261744966442953	0.018851756640959727	0.015957446808510637	0.017206063088897994	0.0006697923643670462	0.0017262638717632551	0.0017431725740848344	0.003863134657836645	0.0025296442687747036	0.0005442917403728399	0.0013873123975280616	0.0013630168105406633	0.0025269317728421332	0.0017886626307099616	0.00014257199885942402	0.004361370716510903	0	0	0	0	0	0	0	0	0	0	0	0	0.0004837929366231253	0.0004050222762251924	0.0010438413361169101	0	0	0.0022988505747126436	0.0008246527777777778	0.00131957773512476	0.0012309586090167718	0.0014725371815638344	0.0029160591543428453	0.005562687205819427	0.004399387911247131	0.005063291139240506	0.00022686025408348456	0.000496031746031746	0	0	0	0.002472411676346036
PER	Peru	X	1.0	0.918918918918919	0.2392857142857143	0.1274787535410765	0.05116279069767442	0.0035280282242257936	0.004886423666138405	0.0008248556502612042	0.00040690577224902633	0.0017347982740981273	0.00021253081696846044	0.0015066328592951898	0.00015031189718666232	0	0.00020696078093201338	0.002713393703618948	0.00024339783375927954	0.0010826729028625872	0.00016927634363097757	0.0001866368047779022	0.00011337440006046635	0.000158574101677714	0.00023056595072982992	0.0006867476774575074	0.0006692208596141942	0.0011132964708501873	0.0006398362019323054	0.00030134096730450503	0.0005787328267324242	0.00023577491354919838	0.00022238695329873981	0	0.0022659072815236696	0.0010145417653026716	0	0.00011545344339894937	6.601967386281111e-05	0.0017497245803901238	0.0007324814844958086	0.0021921463972550516	0.007239908757314292	0.0055203194738078455	0.0013052396046988625	0.006360129287874048	0.002626097980621208	0.0010722782562074859	0.0027897634280613006	0.00015963284445774718	0.00019988506608699998	8.385216862671111e-05	8.200922603792927e-05	7.36105999263894e-05	5.808718887049461e-05	0.00011282606733459698	6.11807892321811e-05	0	0.0008093476697230335
